Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time(s)
12/11/2015,1:09:33 PM,0.573315,263.7764,0.032137,0.000448,2.179038,-3.947007,6.025664,264.5409,263.4029,263.5038,47373.00
12/11/2015,1:09:47 PM,0.573264,263.7852,0.031895,0.00045,2.181279,-3.94707,6.025702,264.566,263.4047,263.5064,47387.00
12/11/2015,1:10:01 PM,0.573041,263.784,0.032235,0.000449,2.182419,-3.947095,6.025702,264.5932,263.4076,263.5087,47401.00
12/11/2015,1:10:15 PM,0.573129,263.7855,0.031745,0.000447,2.183305,-3.946715,6.025677,264.6148,263.4068,263.5074,47415.00
12/11/2015,1:10:29 PM,0.572745,263.7924,0.03169,0.000447,2.183508,-3.946943,6.025575,264.6364,263.4058,263.5081,47429.00
12/11/2015,1:10:43 PM,0.573495,263.7972,0.032071,0.000447,2.184419,-3.947158,6.025639,264.659,263.4076,263.5077,47443.00
12/11/2015,1:10:57 PM,0.572997,263.7977,0.032076,0.000448,2.186825,-3.94688,6.02555,264.6783,263.4066,263.5073,47457.00
12/11/2015,1:11:11 PM,0.572978,263.8055,0.032365,0.00045,2.1888,-3.947057,6.025841,264.6977,263.4088,263.5078,47471.00
12/11/2015,1:11:25 PM,0.573277,263.809,0.032372,0.000453,2.19099,-3.946893,6.025626,264.7198,263.4067,263.5059,47485.00
12/11/2015,1:11:39 PM,0.572966,263.8133,0.032508,0.000451,2.194016,-3.946665,6.025575,264.7366,263.4103,263.5062,47499.00
12/11/2015,1:11:53 PM,0.573178,263.8087,0.032514,0.000453,2.196219,-3.947095,6.025563,264.7539,263.4065,263.5036,47513.00
12/11/2015,1:12:07 PM,0.57336,263.8197,0.032762,0.000454,2.198181,-3.946956,6.025917,264.7692,263.4074,263.5033,47527.00
12/11/2015,1:12:21 PM,0.573036,263.8149,0.032499,0.00045,2.200612,-3.947007,6.025575,264.789,263.4073,263.5013,47541.00
12/11/2015,1:12:35 PM,0.572766,263.8203,0.032223,0.000449,2.202144,-3.946855,6.02593,264.8062,263.4075,263.5002,47555.00
12/11/2015,1:12:49 PM,0.573138,263.8266,0.032167,0.000447,2.203334,-3.946703,6.025537,264.8205,263.4058,263.4982,47569.00
12/11/2015,1:13:03 PM,0.573293,263.8264,0.032297,0.000447,2.205499,-3.946905,6.025677,264.836,263.4054,263.4976,47583.00
12/11/2015,1:13:17 PM,0.573129,263.8208,0.03259,0.00045,2.207196,-3.946804,6.025512,264.8496,263.4035,263.4952,47597.00
12/11/2015,1:13:31 PM,0.572998,263.8267,0.032457,0.000449,2.209146,-3.946943,6.02555,264.865,263.4035,263.4955,47611.00
12/11/2015,1:13:45 PM,0.572994,263.8208,0.03223,0.000447,2.211133,-3.947007,6.025537,264.8272,263.3971,263.4935,47625.00
12/11/2015,1:13:59 PM,0.573537,263.8208,0.031694,0.000445,2.213184,-3.946943,6.02574,264.1564,263.401,263.4933,47639.00
12/11/2015,1:14:13 PM,0.573352,263.8154,0.032176,0.000448,2.215412,-3.946677,6.025588,263.5279,263.3999,263.4942,47653.00
12/11/2015,1:14:27 PM,0.573151,263.8131,0.03201,0.000451,2.217261,-3.946842,6.025499,262.6906,263.4007,263.4966,47667.00
12/11/2015,1:14:41 PM,0.573339,263.8095,0.032393,0.000452,2.219337,-3.946842,6.025449,261.3577,263.4024,263.4969,47681.00
12/11/2015,1:14:55 PM,0.573027,263.8059,0.031937,0.000446,2.221692,-3.94669,6.025461,259.9896,263.4038,263.5009,47695.00
12/11/2015,1:15:09 PM,0.573112,263.8052,0.032009,0.000448,2.223427,-3.947171,6.025487,258.6092,263.4043,263.5025,47709.00
12/11/2015,1:15:23 PM,0.573241,263.7986,0.032016,0.000448,2.225832,-3.947133,6.025449,257.3223,263.4069,263.5047,47723.00
12/11/2015,1:15:37 PM,0.572982,263.7909,0.032026,0.000449,2.227643,-3.94707,6.025474,256.1152,263.4111,263.5071,47737.00
12/11/2015,1:15:51 PM,0.572865,263.7937,0.031707,0.000441,2.229238,-3.947209,6.025423,254.979,263.4152,263.5092,47751.00
12/11/2015,1:16:05 PM,0.57313,263.785,0.030808,0.000446,2.230314,-3.947007,6.025753,253.9934,263.415,263.5108,47765.00
12/11/2015,1:16:19 PM,0.573226,263.7884,0.031453,0.000442,2.232137,-3.946855,6.025423,253.1104,263.4213,263.5113,47779.00
12/11/2015,1:16:33 PM,0.573509,263.7859,0.030941,0.000441,2.232618,-3.946829,6.025436,253.0147,263.4189,263.513,47793.00
12/11/2015,1:16:47 PM,0.573192,263.7887,0.031304,0.000447,2.234365,-3.946817,6.025803,253.5903,263.4223,263.5136,47807.00
12/11/2015,1:17:01 PM,0.573016,263.7921,0.031756,0.000447,2.236074,-3.946665,6.025423,254.3496,263.4228,263.5133,47821.00
12/11/2015,1:17:15 PM,0.572969,263.7921,0.031349,0.00045,2.237049,-3.946715,6.025512,255.196,263.4234,263.5169,47835.00
12/11/2015,1:17:29 PM,0.573064,263.7932,0.031686,0.000449,2.239746,-3.946994,6.025423,256.0361,263.4217,263.5174,47849.00
12/11/2015,1:17:43 PM,0.573067,263.7965,0.031539,0.000447,2.240734,-3.94688,6.025841,256.8555,263.4243,263.5176,47863.00
12/11/2015,1:17:57 PM,0.573301,263.7978,0.031029,0.000443,2.243595,-3.947045,6.025398,257.6149,263.4226,263.52,47877.00
12/11/2015,1:18:11 PM,0.573086,263.7968,0.031334,0.000445,2.245456,-3.946538,6.025347,258.2981,263.4237,263.5187,47891.00
12/11/2015,1:18:25 PM,0.573134,263.8021,0.031696,0.000441,2.246456,-3.946741,6.025373,258.9377,263.4235,263.5225,47905.00
12/11/2015,1:18:39 PM,0.573205,263.7999,0.03119,0.000448,2.247785,-3.946817,6.025309,259.4901,263.4229,263.5225,47919.00
12/11/2015,1:18:53 PM,0.572768,263.7909,0.031048,0.000446,2.248874,-3.946817,6.025335,259.9801,263.4175,263.5211,47933.00
12/11/2015,1:19:07 PM,0.573515,263.7935,0.031279,0.000442,2.250279,-3.946931,6.025461,260.4153,263.4186,263.5204,47947.00
12/11/2015,1:19:21 PM,0.572958,263.782,0.031028,0.000446,2.251432,-3.94688,6.025271,260.8087,263.4162,263.516,47961.00
12/11/2015,1:19:35 PM,0.572965,263.7786,0.031035,0.000443,2.252685,-3.947057,6.025525,261.1611,263.4173,263.5189,47975.00
12/11/2015,1:19:49 PM,0.573245,263.7744,0.031398,0.000442,2.254989,-3.946652,6.025689,261.4769,263.4138,263.5173,47989.00
12/11/2015,1:20:03 PM,0.572911,263.7751,0.031713,0.000447,2.257167,-3.946956,6.025347,261.7601,263.4163,263.5176,48003.00
12/11/2015,1:20:17 PM,0.572959,263.772,0.031148,0.000439,2.258522,-3.946589,6.025335,262.0181,263.4159,263.5196,48017.00
12/11/2015,1:20:31 PM,0.5732,263.7727,0.03057,0.000444,2.259294,-3.946804,6.025297,262.2457,263.4189,263.5209,48031.00
12/11/2015,1:20:45 PM,0.57314,263.7652,0.030976,0.000445,2.260686,-3.946931,6.025284,262.4523,263.4211,263.526,48045.00
12/11/2015,1:20:59 PM,0.573178,263.7704,0.030868,0.000447,2.263105,-3.946804,6.025208,262.6424,263.4219,263.5268,48059.00
12/11/2015,1:21:13 PM,0.573225,263.7668,0.031469,0.000443,2.26651,-3.946779,6.025195,262.8107,263.4234,263.531,48073.00
12/11/2015,1:21:27 PM,0.573153,263.7695,0.031255,0.000447,2.267928,-3.946576,6.025233,262.9645,263.427,263.5305,48087.00
12/11/2015,1:21:41 PM,0.573488,263.7719,0.03123,0.000448,2.269296,-3.946487,6.025297,263.1081,263.4314,263.5338,48101.00
12/11/2015,1:21:55 PM,0.573511,263.7663,0.03187,0.000448,2.271321,-3.946956,6.025195,263.2353,263.4333,263.538,48115.00
12/11/2015,1:22:09 PM,0.573319,263.7689,0.031722,0.000446,2.272195,-3.946475,6.025373,263.3525,263.434,263.5387,48129.00
12/11/2015,1:22:23 PM,0.573125,263.7723,0.032147,0.000448,2.273714,-3.946563,6.025157,263.4599,263.4328,263.537,48143.00
12/11/2015,1:22:37 PM,0.57357,263.7753,0.031924,0.00045,2.275752,-3.946576,6.025221,263.5631,263.4335,263.5376,48157.00
12/11/2015,1:22:51 PM,0.573426,263.7764,0.032198,0.000448,2.278133,-3.947095,6.025183,263.6545,263.434,263.5359,48171.00
12/11/2015,1:23:05 PM,0.573102,263.7783,0.031928,0.000453,2.280032,-3.946855,6.025132,263.7397,263.4337,263.5351,48185.00
12/11/2015,1:23:19 PM,0.573246,263.78,0.032146,0.000453,2.282184,-3.946741,6.025195,263.8252,263.4323,263.5332,48199.00
12/11/2015,1:23:33 PM,0.573458,263.7852,0.032249,0.00045,2.284387,-3.946804,6.025208,263.8975,263.4318,263.5328,48213.00
12/11/2015,1:23:47 PM,0.573208,263.7843,0.031747,0.000445,2.285855,-3.946538,6.025183,263.9643,263.43,263.5298,48227.00
12/11/2015,1:24:01 PM,0.573316,263.7899,0.031769,0.000449,2.288096,-3.946487,6.025132,264.031,263.4285,263.5273,48241.00
12/11/2015,1:24:15 PM,0.573411,263.788,0.031411,0.000448,2.2894,-3.946589,6.025145,264.0876,263.4269,263.5262,48255.00
12/11/2015,1:24:29 PM,0.57305,263.7892,0.032002,0.000447,2.291895,-3.946475,6.025107,264.145,263.4253,263.5239,48269.00
12/11/2015,1:24:43 PM,0.573178,263.7917,0.032236,0.000448,2.294591,-3.947007,6.025119,264.1975,263.4232,263.5197,48283.00
12/11/2015,1:24:57 PM,0.572986,263.7883,0.032283,0.000449,2.29663,-3.946804,6.025094,264.2465,263.4239,263.5207,48297.00
12/11/2015,1:25:11 PM,0.573272,263.7867,0.031815,0.000447,2.298073,-3.946715,6.025145,264.2921,263.4213,263.5168,48311.00
12/11/2015,1:25:25 PM,0.573316,263.7839,0.032354,0.00045,2.301035,-3.946665,6.025119,264.3295,263.4211,263.5143,48325.00
12/11/2015,1:25:39 PM,0.573216,263.7847,0.032179,0.000445,2.303593,-3.946855,6.025195,264.3719,263.4221,263.5155,48339.00
12/11/2015,1:25:53 PM,0.573032,263.7789,0.032115,0.000449,2.306188,-3.946728,6.025664,264.4077,263.4221,263.5138,48353.00
12/11/2015,1:26:07 PM,0.573202,263.776,0.031844,0.000444,2.307201,-3.946652,6.025069,264.4434,263.425,263.5163,48367.00
12/11/2015,1:26:21 PM,0.573136,263.7808,0.031551,0.000446,2.308759,-3.946487,6.025208,264.4771,263.425,263.5199,48381.00
12/11/2015,1:26:35 PM,0.573187,263.7765,0.031881,0.000448,2.311683,-3.946551,6.025031,264.5102,263.4266,263.5209,48395.00
12/11/2015,1:26:49 PM,0.573265,263.7808,0.031926,0.000449,2.314076,-3.946627,6.025005,264.538,263.4278,263.5256,48409.00
12/11/2015,1:27:03 PM,0.572977,263.7851,0.031734,0.000447,2.316532,-3.946525,6.025056,264.5674,263.4295,263.525,48423.00
12/11/2015,1:27:17 PM,0.573651,263.7883,0.032188,0.000447,2.318494,-3.946639,6.025005,264.5944,263.4301,263.5301,48437.00
12/11/2015,1:27:31 PM,0.573459,263.7891,0.032003,0.00045,2.320153,-3.946551,6.024993,264.6202,263.4308,263.5309,48451.00
12/11/2015,1:27:45 PM,0.573428,263.7934,0.032178,0.00045,2.322077,-3.946817,6.025031,264.6462,263.4311,263.5333,48465.00
12/11/2015,1:27:59 PM,0.57305,263.7998,0.032235,0.000449,2.323242,-3.946057,6.025107,264.6712,263.433,263.5368,48479.00
12/11/2015,1:28:13 PM,0.573234,263.8008,0.031646,0.000445,2.32409,-3.946234,6.02498,264.6941,263.4312,263.5327,48493.00
12/11/2015,1:28:27 PM,0.573295,263.8061,0.031215,0.000443,2.325369,-3.946209,6.02498,264.7197,263.4326,263.5347,48507.00
12/11/2015,1:28:41 PM,0.573568,263.8124,0.031524,0.000449,2.328091,-3.946525,6.024942,264.7407,263.432,263.5323,48521.00
12/11/2015,1:28:55 PM,0.573488,263.819,0.032311,0.000447,2.332801,-3.946475,6.025018,264.7636,263.433,263.5337,48535.00
12/11/2015,1:29:09 PM,0.573605,263.8184,0.031417,0.000445,2.336004,-3.946677,6.025018,264.7256,263.4331,263.5326,48549.00
12/11/2015,1:29:23 PM,0.573606,263.822,0.031227,0.000442,2.337586,-3.946386,6.025005,264.035,263.4332,263.5315,48563.00
12/11/2015,1:29:37 PM,0.573306,263.8249,0.031055,0.000443,2.340397,-3.946462,6.024968,263.4233,263.4327,263.5304,48577.00
12/11/2015,1:29:51 PM,0.573282,263.8207,0.031184,0.000435,2.343879,-3.946399,6.02498,262.5318,263.433,263.53,48591.00
12/11/2015,1:30:05 PM,0.57333,263.8209,0.03031,0.000442,2.34417,-3.946462,6.024917,261.2039,263.4345,263.5272,48605.00
12/11/2015,1:30:19 PM,0.573277,263.826,0.030145,0.000439,2.345765,-3.946361,6.024917,259.7913,263.4332,263.5294,48619.00
12/11/2015,1:30:33 PM,0.573069,263.8176,0.030389,0.000444,2.347297,-3.946361,6.025157,258.3816,263.4312,263.5251,48633.00
12/11/2015,1:30:47 PM,0.573449,263.8195,0.030806,0.000443,2.34931,-3.946449,6.02517,257.093,263.4305,263.5257,48647.00
12/11/2015,1:31:01 PM,0.573279,263.8083,0.030819,0.00044,2.350487,-3.946487,6.025005,255.8629,263.4281,263.5265,48661.00
12/11/2015,1:31:15 PM,0.57339,263.811,0.030558,0.000441,2.351817,-3.946348,6.024879,254.743,263.4296,263.5262,48675.00
12/11/2015,1:31:29 PM,0.573391,263.8001,0.030609,0.000445,2.352906,-3.946753,6.024917,253.7364,263.427,263.5272,48689.00
12/11/2015,1:31:43 PM,0.573533,263.7962,0.030969,0.000443,2.353589,-3.946627,6.02498,252.8813,263.4309,263.5315,48703.00
12/11/2015,1:31:57 PM,0.573842,263.789,0.031113,0.000448,2.3554,-3.946449,6.025043,252.8233,263.4315,263.5334,48717.00
12/11/2015,1:32:11 PM,0.57361,263.788,0.03139,0.000447,2.357463,-3.946411,6.025221,253.416,263.4342,263.5395,48731.00
12/11/2015,1:32:25 PM,0.573525,263.7898,0.031517,0.000447,2.360591,-3.946601,6.024955,254.2182,263.4373,263.5403,48745.00
12/11/2015,1:32:39 PM,0.573495,263.7916,0.031026,0.000446,2.362718,-3.946791,6.024841,255.0871,263.4389,263.5445,48759.00
12/11/2015,1:32:53 PM,0.573264,263.7931,0.031406,0.000446,2.364705,-3.946513,6.024904,255.9525,263.44,263.5451,48773.00
12/11/2015,1:33:07 PM,0.5731,263.791,0.030864,0.000446,2.366186,-3.9465,6.02493,256.807,263.4445,263.5484,48787.00
12/11/2015,1:33:21 PM,0.57338,263.7893,0.031708,0.000449,2.368187,-3.946513,6.024955,257.5706,263.4448,263.5501,48801.00
12/11/2015,1:33:35 PM,0.573496,263.7886,0.031783,0.000451,2.369238,-3.94669,6.025018,258.253,263.4462,263.5501,48815.00
12/11/2015,1:33:49 PM,0.573198,263.7843,0.031991,0.000448,2.370972,-3.946487,6.024866,258.8658,263.4442,263.5495,48829.00
12/11/2015,1:34:03 PM,0.573325,263.7884,0.031093,0.000443,2.372403,-3.946133,6.024816,259.4138,263.4426,263.5484,48843.00
12/11/2015,1:34:17 PM,0.573497,263.7833,0.031419,0.000445,2.374948,-3.94588,6.024828,259.9074,263.4434,263.5453,48857.00
12/11/2015,1:34:31 PM,0.573453,263.7842,0.031613,0.000446,2.377264,-3.946032,6.024803,260.3505,263.4428,263.5447,48871.00
12/11/2015,1:34:45 PM,0.573252,263.7868,0.031757,0.000448,2.37986,-3.946576,6.024955,260.7476,263.4423,263.5428,48885.00
12/11/2015,1:34:59 PM,0.573545,263.7801,0.031784,0.000449,2.382177,-3.946475,6.02479,261.1065,263.4436,263.542,48899.00
12/11/2015,1:35:13 PM,0.573326,263.7841,0.032208,0.000449,2.384506,-3.946551,6.024828,261.4259,263.4427,263.5407,48913.00
12/11/2015,1:35:27 PM,0.573428,263.7789,0.031434,0.000449,2.386456,-3.946525,6.024752,261.7183,263.4431,263.5406,48927.00
12/11/2015,1:35:41 PM,0.573547,263.7829,0.031162,0.000448,2.387393,-3.946462,6.024778,261.9768,263.4446,263.5399,48941.00
12/11/2015,1:35:55 PM,0.573561,263.7866,0.031495,0.000449,2.388444,-3.946298,6.024816,262.2115,263.4448,263.5386,48955.00
12/11/2015,1:36:09 PM,0.573231,263.7849,0.03123,0.000446,2.390077,-3.946361,6.024854,262.4209,263.4455,263.539,48969.00
12/11/2015,1:36:23 PM,0.572988,263.7857,0.031358,0.000446,2.391913,-3.946146,6.024892,262.6095,263.444,263.537,48983.00
12/11/2015,1:36:37 PM,0.573187,263.7856,0.031195,0.000447,2.393837,-3.946437,6.02474,262.7795,263.4447,263.5356,48997.00
12/11/2015,1:36:51 PM,0.573255,263.7838,0.031158,0.000442,2.396622,-3.946538,6.024841,262.9327,263.4433,263.5361,49011.00
12/11/2015,1:37:05 PM,0.573364,263.7852,0.031516,0.000447,2.399218,-3.946424,6.02474,263.0746,263.4363,263.5343,49025.00
12/11/2015,1:37:19 PM,0.573196,263.7822,0.031907,0.000446,2.400876,-3.946373,6.024676,263.2013,263.4375,263.5358,49039.00
12/11/2015,1:37:33 PM,0.573203,263.7756,0.031532,0.000447,2.402509,-3.946437,6.024651,263.3177,263.4301,263.5315,49053.00
12/11/2015,1:37:47 PM,0.573298,263.7719,0.031957,0.000448,2.405029,-3.946449,6.024664,263.4226,263.4323,263.5335,49067.00
12/11/2015,1:38:01 PM,0.573111,263.7699,0.031544,0.000445,2.407017,-3.94607,6.024752,263.5201,263.4271,263.5317,49081.00
12/11/2015,1:38:15 PM,0.573311,263.7705,0.031237,0.000444,2.40827,-3.946171,6.024676,263.6117,263.4299,263.5329,49095.00
12/11/2015,1:38:29 PM,0.573216,263.7717,0.031057,0.000444,2.410498,-3.946234,6.024955,263.6943,263.4315,263.5342,49109.00
12/11/2015,1:38:43 PM,0.573395,263.769,0.031075,0.000448,2.413081,-3.94593,6.024841,263.7714,263.4297,263.5334,49123.00
12/11/2015,1:38:57 PM,0.5734,263.7671,0.031361,0.000445,2.414955,-3.945981,6.024917,263.8435,263.4334,263.5363,49137.00
12/11/2015,1:39:11 PM,0.573469,263.7638,0.031365,0.000447,2.417968,-3.946082,6.024778,263.9096,263.4339,263.5349,49151.00
12/11/2015,1:39:25 PM,0.573592,263.7639,0.031689,0.000447,2.420386,-3.946386,6.024702,263.9729,263.4346,263.5386,49165.00
12/11/2015,1:39:39 PM,0.573405,263.7619,0.031578,0.000444,2.422538,-3.946323,6.024752,264.0306,263.4392,263.5393,49179.00
12/11/2015,1:39:53 PM,0.573238,263.7625,0.031572,0.000442,2.425058,-3.946766,6.024676,264.0871,263.4396,263.5389,49193.00
12/11/2015,1:40:07 PM,0.57343,263.7617,0.031568,0.000445,2.427134,-3.946272,6.024651,264.134,263.4428,263.5403,49207.00
12/11/2015,1:40:21 PM,0.573306,263.7627,0.030806,0.000437,2.430249,-3.946285,6.024727,264.1818,263.4379,263.5398,49221.00
12/11/2015,1:40:35 PM,0.573098,263.7639,0.030562,0.000443,2.432186,-3.946449,6.024702,264.2298,263.4409,263.5396,49235.00
12/11/2015,1:40:49 PM,0.573225,263.7631,0.030962,0.000446,2.433464,-3.946095,6.024702,264.2695,263.439,263.5408,49249.00
12/11/2015,1:41:03 PM,0.573198,263.7647,0.030722,0.000441,2.435098,-3.946146,6.024803,264.3133,263.4368,263.5392,49263.00
12/11/2015,1:41:17 PM,0.57335,263.7665,0.03063,0.000438,2.436351,-3.946513,6.024904,264.3522,263.4387,263.5393,49277.00
12/11/2015,1:41:31 PM,0.573511,263.7727,0.030525,0.000442,2.438174,-3.946234,6.024664,264.3894,263.4385,263.5409,49291.00
12/11/2015,1:41:45 PM,0.573419,263.778,0.031373,0.000444,2.439466,-3.946399,6.024664,264.4252,263.437,263.5409,49305.00
12/11/2015,1:41:59 PM,0.573525,263.7763,0.031243,0.000443,2.441124,-3.94626,6.024613,264.4589,263.4392,263.5407,49319.00
12/11/2015,1:42:13 PM,0.573336,263.7872,0.031405,0.000444,2.442188,-3.946323,6.024689,264.4903,263.4379,263.5412,49333.00
12/11/2015,1:42:27 PM,0.573647,263.7872,0.031335,0.000446,2.444061,-3.946285,6.0246,264.5213,263.4401,263.5391,49347.00
12/11/2015,1:42:41 PM,0.573656,263.7943,0.030817,0.000438,2.445416,-3.946272,6.024778,264.5482,263.4379,263.5398,49361.00
12/11/2015,1:42:55 PM,0.573516,263.8001,0.03074,0.000444,2.447277,-3.946108,6.024676,264.5756,263.4414,263.5379,49375.00
12/11/2015,1:43:09 PM,0.57345,263.801,0.031129,0.000447,2.449088,-3.946411,6.024575,264.5984,263.438,263.5369,49389.00
12/11/2015,1:43:23 PM,0.573257,263.7992,0.030613,0.000438,2.453886,-3.946513,6.024562,264.6201,263.4368,263.534,49403.00
12/11/2015,1:43:37 PM,0.573694,263.7966,0.029823,0.000442,2.454785,-3.946196,6.024562,264.6398,263.4363,263.5314,49417.00
12/11/2015,1:43:51 PM,0.573718,263.8035,0.030609,0.00044,2.456633,-3.946032,6.024638,264.6571,263.4376,263.5299,49431.00
12/11/2015,1:44:05 PM,0.57354,263.7967,0.03054,0.000438,2.458203,-3.946272,6.024575,264.673,263.4319,263.5265,49445.00
12/11/2015,1:44:19 PM,0.573703,263.7992,0.03038,0.000442,2.459938,-3.946171,6.02455,264.6908,263.4333,263.5247,49459.00
12/11/2015,1:44:33 PM,0.573405,263.7951,0.030507,0.000442,2.461026,-3.946373,6.024613,264.7065,263.4278,263.5237,49473.00
12/11/2015,1:44:47 PM,0.573539,263.7966,0.030547,0.000442,2.462153,-3.94626,6.024626,264.7225,263.4289,263.5234,49487.00
12/11/2015,1:45:01 PM,0.573388,263.7904,0.030272,0.000442,2.464179,-3.946551,6.024613,264.7367,263.4245,263.5221,49501.00
12/11/2015,1:45:15 PM,0.573464,263.7911,0.030709,0.000445,2.467268,-3.946475,6.024765,264.752,263.4257,263.519,49515.00
12/11/2015,1:45:29 PM,0.573741,263.7858,0.030325,0.00044,2.468091,-3.946449,6.024803,264.7636,263.4216,263.5172,49529.00
12/11/2015,1:45:43 PM,0.573369,263.7865,0.03082,0.000445,2.470306,-3.946475,6.0246,264.7806,263.421,263.5164,49543.00
12/11/2015,1:45:57 PM,0.573367,263.783,0.031057,0.000444,2.471725,-3.946272,6.024562,264.7952,263.4223,263.5176,49557.00
12/11/2015,1:46:11 PM,0.573567,263.7867,0.030694,0.000446,2.473801,-3.946373,6.024676,264.8104,263.4232,263.5172,49571.00
12/11/2015,1:46:25 PM,0.573353,263.7829,0.030744,0.000443,2.475535,-3.946184,6.024588,264.8227,263.4233,263.5182,49585.00
12/11/2015,1:46:39 PM,0.573333,263.782,0.030994,0.000448,2.477941,-3.946171,6.024626,264.8426,263.4267,263.5205,49599.00
12/11/2015,1:46:53 PM,0.573324,263.7873,0.031037,0.000443,2.479637,-3.945994,6.024676,264.8571,263.4285,263.524,49613.00
12/11/2015,1:47:07 PM,0.573692,263.7918,0.031069,0.000447,2.480789,-3.94631,6.024626,264.8731,263.4321,263.5274,49627.00
12/11/2015,1:47:21 PM,0.57339,263.7966,0.031236,0.000446,2.482575,-3.946158,6.024537,264.889,263.4351,263.5304,49641.00
12/11/2015,1:47:35 PM,0.573146,263.7991,0.031249,0.000446,2.484043,-3.946234,6.024436,264.9068,263.4391,263.5335,49655.00
12/11/2015,1:47:49 PM,0.573809,263.8012,0.030355,0.000442,2.484765,-3.946171,6.024474,264.9206,263.4409,263.5368,49669.00
12/11/2015,1:48:03 PM,0.573154,263.8102,0.030726,0.000445,2.486677,-3.94626,6.024411,264.9383,263.4462,263.5408,49683.00
12/11/2015,1:48:17 PM,0.573496,263.8136,0.031337,0.000448,2.489588,-3.94631,6.024512,264.9528,263.4488,263.5451,49697.00
12/11/2015,1:48:31 PM,0.573646,263.8207,0.031488,0.000451,2.492133,-3.946133,6.024385,264.9684,263.4507,263.5467,49711.00
12/11/2015,1:48:45 PM,0.573468,263.8291,0.031224,0.000446,2.495526,-3.946272,6.024638,264.9788,263.4513,263.5457,49725.00
12/11/2015,1:48:59 PM,0.57359,263.8274,0.031193,0.000446,2.497982,-3.946285,6.024537,264.9961,263.4529,263.5486,49739.00
12/11/2015,1:49:13 PM,0.573518,263.8386,0.03104,0.000447,2.500021,-3.946133,6.024385,265.0085,263.4528,263.5476,49753.00
12/11/2015,1:49:27 PM,0.57362,263.8388,0.030833,0.000447,2.501046,-3.946234,6.024537,265.0208,263.4548,263.5489,49767.00
12/11/2015,1:49:42 PM,0.573595,263.8429,0.031131,0.000444,2.502224,-3.946222,6.024461,264.9769,263.4563,263.5476,49782.00
12/11/2015,1:49:56 PM,0.573288,263.8398,0.030546,0.000442,2.503325,-3.946057,6.024385,264.3235,263.4555,263.5488,49796.00
12/11/2015,1:50:10 PM,0.573521,263.8384,0.030601,0.000447,2.505351,-3.94612,6.024335,263.7018,263.4541,263.5495,49810.00
12/11/2015,1:50:24 PM,0.573461,263.8396,0.030135,0.000439,2.507782,-3.94612,6.024423,262.8344,263.4544,263.5492,49824.00
12/11/2015,1:50:38 PM,0.573534,263.8388,0.02974,0.000442,2.508478,-3.946234,6.024347,261.5137,263.4539,263.5512,49838.00
12/11/2015,1:50:52 PM,0.57372,263.84,0.029711,0.000439,2.510276,-3.946146,6.024373,260.1711,263.4561,263.5496,49852.00
12/11/2015,1:51:06 PM,0.573138,263.8401,0.030545,0.000445,2.512428,-3.946057,6.024347,258.7594,263.4553,263.5501,49866.00
12/11/2015,1:51:20 PM,0.573467,263.8348,0.030275,0.000444,2.514656,-3.946133,6.024347,257.4647,263.4548,263.5503,49880.00
12/11/2015,1:51:34 PM,0.573434,263.8318,0.030934,0.000443,2.516517,-3.945994,6.024335,256.2623,263.4525,263.5495,49894.00
12/11/2015,1:51:48 PM,0.573682,263.8279,0.030727,0.000446,2.518088,-3.946209,6.024335,255.1262,263.452,263.5496,49908.00
12/11/2015,1:52:02 PM,0.57376,263.8276,0.031063,0.000443,2.519734,-3.945905,6.024385,254.1176,263.4519,263.5485,49922.00
12/11/2015,1:52:16 PM,0.573523,263.8278,0.030725,0.000442,2.521227,-3.946133,6.024411,253.2363,263.4502,263.55,49936.00
12/11/2015,1:52:30 PM,0.573737,263.8243,0.030587,0.000443,2.522569,-3.94626,6.024322,253.1151,263.4499,263.55,49950.00
12/11/2015,1:52:44 PM,0.573757,263.8246,0.031079,0.000446,2.523861,-3.94607,6.024322,253.6525,263.4497,263.5497,49964.00
12/11/2015,1:52:58 PM,0.573875,263.8159,0.031021,0.000443,2.524924,-3.946057,6.024436,254.4235,263.4529,263.5504,49978.00
12/11/2015,1:53:12 PM,0.57364,263.8175,0.031321,0.000447,2.528064,-3.946272,6.024322,255.293,263.4528,263.5481,49992.00
12/11/2015,1:53:26 PM,0.573567,263.8152,0.031108,0.000445,2.530558,-3.946373,6.024246,256.1145,263.4563,263.5532,50006.00
12/11/2015,1:53:40 PM,0.574119,263.8117,0.031051,0.000444,2.532938,-3.946424,6.024246,256.915,263.4579,263.5547,50020.00
12/11/2015,1:53:54 PM,0.57353,263.8093,0.031375,0.00045,2.535268,-3.94626,6.024233,257.6729,263.4601,263.556,50034.00
12/11/2015,1:54:08 PM,0.573532,263.8084,0.031114,0.000444,2.536648,-3.946437,6.024309,258.364,263.465,263.562,50048.00
12/11/2015,1:54:22 PM,0.573409,263.8015,0.030513,0.000445,2.537775,-3.946095,6.024221,259.0041,263.4698,263.5643,50062.00
12/11/2015,1:54:36 PM,0.573654,263.8005,0.030489,0.000441,2.540079,-3.94593,6.024246,259.5669,263.4728,263.5674,50076.00
